"date","Area_Name","Area_Type","Mortgage Affordability Index","Deposit Affordability Index","Rent Affordability Index"
2020-12-31,"Invercargill City","TA",1.414,0.6834,0.8697
2020-12-31,"Kaikoura District","TA",1.8612,0.8996,1.0939
2020-12-31,"Kaipara District","TA",1.2868,0.6219,0.8653
2020-12-31,"Kapiti Coast District","TA",1.2983,0.6275,0.9342
2020-12-31,"Kawerau District","TA",1.0029,0.4847,0.7775
2020-12-31,"Hutt City","TA",1.2633,0.6106,0.9147
2020-12-31,"MacKenzie District","TA",1.2157,0.5876,1.074
2020-12-31,"Manawatu District","TA",1.2473,0.6028,0.8732
2020-12-31,"Marlborough District","TA",1.504,0.7269,0.8786
2020-12-31,"Masterton District","TA",1.2905,0.6237,0.8584
2020-12-31,"Matamata Piako District","TA",1.2429,0.6007,0.8485
2020-12-31,"Napier City","TA",1.2715,0.6146,0.8968
2020-12-31,"Nelson City","TA",1.4804,0.7155,1.0278
2020-12-31,"New Plymouth District","TA",1.4929,0.7215,0.9768
2020-12-31,"New Zealand","NZ",1.3431,0.6492,1.0008
2020-12-31,"Opotiki District","TA",1.4958,0.723,0.8645
2020-12-31,"Otorohanga District","TA",1.1978,0.5789,0.8344
2020-12-31,"Palmerston North City","TA",1.2763,0.6168,0.9236
2020-12-31,"Porirua City","TA",1.2782,0.6178,0.9378
2020-12-31,"Queenstown Lakes District","TA",1.4144,0.6836,1.1311
2020-12-31,"Rangitikei District","TA",1.1443,0.553,0.7992
2020-12-31,"Rotorua District","TA",1.2604,0.6092,0.7664
2020-12-31,"Ruapehu District","TA",1.2931,0.625,0.8758
2020-12-31,"Selwyn District","TA",1.9228,0.9293,1.2101
2020-12-31,"South Taranaki District","TA",1.3503,0.6526,0.863
2020-12-31,"South Waikato District","TA",1.0393,0.5023,0.7068
2020-12-31,"South Wairarapa District","TA",1.2894,0.6232,0.8929
2020-12-31,"Southland District","TA",1.452,0.7018,0.9501
2020-12-31,"Stratford District","TA",1.36,0.6573,0.8179
2020-12-31,"Tararua District","TA",1.298,0.6273,0.7959
2020-12-31,"Tasman District","TA",1.5496,0.749,1.0179
2020-12-31,"Taupo District","TA",1.4927,0.7214,0.8436
2020-12-31,"Tauranga City","TA",1.4398,0.6959,0.9275
2020-12-31,"Thames Coromandel District","TA",1.4042,0.6787,0.8601
2020-12-31,"Timaru District","TA",1.6306,0.7881,0.9886
2020-12-31,"Upper Hutt City","TA",1.294,0.6254,0.8916
2020-12-31,"Waikato District","TA",1.3234,0.6396,0.9688
2020-12-31,"Waimakariri District","TA",1.7903,0.8653,1.0528
2020-12-31,"Waimate District","TA",1.493,0.7216,0.9003
2020-12-31,"Waipa District","TA",1.2153,0.5874,0.9022
2020-12-31,"Wairoa District","TA",1.4811,0.7159,0.7386
2020-12-31,"Waitaki District","TA",1.4352,0.6937,0.9388
2020-12-31,"Waitomo District","TA",1.2843,0.6207,0.8316
2020-12-31,"Wellington City","TA",1.3485,0.6518,0.952
2020-12-31,"Western Bay of Plenty District","TA",1.474,0.7124,0.9017
2020-12-31,"Westland District","TA",1.849,0.8936,1.022
2020-12-31,"Whakatane District","TA",1.3847,0.6692,0.89
2020-12-31,"Whanganui District","TA",1.1133,0.5381,0.7361
2020-12-31,"Whangarei District","TA",1.4303,0.6913,0.8715
2020-12-31,"Auckland","Reg",1.2807,0.619,1.0354
2020-12-31,"Bay of Plenty","Reg",1.3909,0.6722,0.8767
2020-12-31,"Canterbury","Reg",1.7951,0.8676,1.0869
2020-12-31,"Gisborne","Reg",1.244,0.6013,0.8927
2020-12-31,"Hawke's Bay","Reg",1.2467,0.6025,0.8928
2020-12-31,"Manawatu-Wanganui","Reg",1.2166,0.588,0.8726
2020-12-31,"Marlborough","Reg",1.504,0.7269,0.8786
2020-12-31,"Nelson","Reg",1.4804,0.7155,1.0278
2020-12-31,"Northland","Reg",1.4617,0.7065,0.8856
2020-12-31,"Otago","Reg",1.2435,0.601,1.0782
2020-12-31,"Southland","Reg",1.4401,0.696,0.863
2020-12-31,"Taranaki","Reg",1.4429,0.6974,0.9458
2020-12-31,"Tasman","Reg",1.5493,0.7488,1.0177
2020-12-31,"Waikato","Reg",1.3229,0.6394,0.9218
2020-12-31,"Wellington","Reg",1.3084,0.6324,0.9525
2020-12-31,"West Coast","Reg",1.8651,0.9014,0.9892
2021-03-31,"Ashburton District","TA",1.7392,0.8236,1.0377
2021-03-31,"Buller District","TA",1.5681,0.7426,0.874
2021-03-31,"Carterton District","TA",0.9864,0.4672,0.7689
2021-03-31,"Central Hawkes Bay District","TA",1.2166,0.5762,0.7352
2021-03-31,"Central Otago District","TA",1.2927,0.6122,0.8687
2021-03-31,"Christchurch City","TA",1.6575,0.785,1.0243
2021-03-31,"Clutha District","TA",1.1946,0.5658,0.912
2021-03-31,"Dunedin City","TA",1.1682,0.5533,0.9762
2021-03-31,"Far North District","TA",1.5508,0.7345,0.9079
2021-03-31,"Gisborne District","TA",1.1756,0.5568,0.8789
2021-03-31,"Gore District","TA",1.452,0.6876,0.8168
2021-03-31,"Grey District","TA",1.818,0.861,0.94
2021-03-31,"Hamilton City","TA",1.1714,0.5548,0.9435
2021-03-31,"Hastings District","TA",1.1509,0.5451,0.8901
2021-03-31,"Hauraki District","TA",1.2162,0.576,0.8671
2021-03-31,"Horowhenua District","TA",1.066,0.5048,0.7914
2021-03-31,"Hurunui District","TA",1.7759,0.8411,1.0329
2021-03-31,"Invercargill City","TA",1.3461,0.6375,0.8744
2021-03-31,"Kaikoura District","TA",1.705,0.8075,1.0038
2021-03-31,"Kaipara District","TA",1.1862,0.5618,0.854
2021-03-31,"Kapiti Coast District","TA",1.1831,0.5603,0.9189
2021-03-31,"Kawerau District","TA",0.9588,0.4541,0.7646
2021-03-31,"Hutt City","TA",1.1878,0.5625,0.8991
2021-03-31,"MacKenzie District","TA",1.1912,0.5641,0.9759
2021-03-31,"Manawatu District","TA",1.1539,0.5465,0.844
2021-03-31,"Marlborough District","TA",1.3853,0.6561,0.8794
2021-03-31,"Masterton District","TA",1.1715,0.5548,0.8041
2021-03-31,"Matamata Piako District","TA",1.1655,0.552,0.8452
2021-03-31,"Napier City","TA",1.1518,0.5455,0.8902
2021-03-31,"Nelson City","TA",1.4512,0.6873,1.0042
2021-03-31,"New Plymouth District","TA",1.4207,0.6728,0.9696
2021-03-31,"New Zealand","NZ",1.2726,0.6027,0.9923
2021-03-31,"Opotiki District","TA",1.328,0.6289,0.8093
2021-03-31,"Otorohanga District","TA",1.1947,0.5658,0.8218
2021-03-31,"Palmerston North City","TA",1.1869,0.5621,0.9216
2021-03-31,"Porirua City","TA",1.2115,0.5737,0.9144
2021-03-31,"Queenstown Lakes District","TA",1.3251,0.6276,1.0804
2021-03-31,"Rangitikei District","TA",1.0645,0.5041,0.7691
2021-03-31,"Rotorua District","TA",1.2117,0.5739,0.7757
2021-03-31,"Ruapehu District","TA",1.2277,0.5814,0.7658
2021-03-31,"Selwyn District","TA",1.8143,0.8592,1.234
2021-03-31,"South Taranaki District","TA",1.3064,0.6187,0.8819
2021-03-31,"South Waikato District","TA",0.9895,0.4686,0.6782
2021-03-31,"South Wairarapa District","TA",1.1961,0.5665,0.8764
2021-03-31,"Southland District","TA",1.4007,0.6633,0.9676
2021-03-31,"Stratford District","TA",1.2103,0.5732,0.7864
2021-03-31,"Tararua District","TA",1.0215,0.4838,0.8002
2021-03-31,"Tasman District","TA",1.4724,0.6973,1.0036
2021-03-31,"Taupo District","TA",1.353,0.6407,0.8663
2021-03-31,"Tauranga City","TA",1.3388,0.634,0.9086
2021-03-31,"Thames Coromandel District","TA",1.319,0.6246,0.8685
2021-03-31,"Timaru District","TA",1.6158,0.7652,0.9905
2021-03-31,"Upper Hutt City","TA",1.1994,0.568,0.8725
2021-03-31,"Waikato District","TA",1.3261,0.628,0.904
2021-03-31,"Waimakariri District","TA",1.7144,0.8119,1.0701
2021-03-31,"Waimate District","TA",1.4554,0.6892,0.8589
2021-03-31,"Waipa District","TA",1.1606,0.5496,0.8842
2021-03-31,"Wairoa District","TA",1.2602,0.5968,0.6972
2021-03-31,"Waitaki District","TA",1.3998,0.6629,0.9556
2021-03-31,"Waitomo District","TA",1.1576,0.5482,0.8913
2021-03-31,"Wellington City","TA",1.2591,0.5963,0.9384
2021-03-31,"Western Bay of Plenty District","TA",1.4399,0.6819,0.9183
2021-03-31,"Westland District","TA",1.7761,0.8411,0.8974
2021-03-31,"Whakatane District","TA",1.2544,0.5941,0.8858
2021-03-31,"Whanganui District","TA",1.0524,0.4984,0.7107
2021-03-31,"Whangarei District","TA",1.3434,0.6362,0.8679
2021-03-31,"Auckland","Reg",1.2211,0.5783,1.0361
2021-03-31,"Bay of Plenty","Reg",1.2928,0.6123,0.8675
2021-03-31,"Canterbury","Reg",1.7072,0.8085,1.0534
2021-03-31,"Gisborne","Reg",1.1756,0.5568,0.8789
2021-03-31,"Hawke's Bay","Reg",1.1603,0.5495,0.8812
2021-03-31,"Manawatu-Wanganui","Reg",1.1379,0.5389,0.8615
2021-03-31,"Marlborough","Reg",1.3853,0.6561,0.8794
2021-03-31,"Nelson","Reg",1.4512,0.6873,1.0037
2021-03-31,"Northland","Reg",1.4019,0.6639,0.8806
2021-03-31,"Otago","Reg",1.1846,0.561,0.9817
2021-03-31,"Southland","Reg",1.3652,0.6465,0.8678
2021-03-31,"Taranaki","Reg",1.3579,0.6431,0.9448
2021-03-31,"Tasman","Reg",1.4719,0.6971,1.0041
2021-03-31,"Waikato","Reg",1.2477,0.5909,0.9353
2021-03-31,"Wellington","Reg",1.2244,0.5798,0.9404
2021-03-31,"West Coast","Reg",1.7439,0.8259,0.9147
2021-06-30,"Ashburton District","TA",1.7348,0.8111,1.0366
2021-06-30,"Buller District","TA",1.6032,0.7495,0.8829
2021-06-30,"Carterton District","TA",1.0084,0.4714,0.7537
2021-06-30,"Central Hawkes Bay District","TA",1.193,0.5577,0.7281
2021-06-30,"Central Otago District","TA",1.3065,0.6108,0.9103
2021-06-30,"Christchurch City","TA",1.6464,0.7697,1.0733
2021-06-30,"Clutha District","TA",1.1698,0.5469,0.8108
2021-06-30,"Dunedin City","TA",1.192,0.5573,1.0444
2021-06-30,"Far North District","TA",1.4986,0.7006,0.896
2021-06-30,"Gisborne District","TA",1.2021,0.562,0.8732
2021-06-30,"Gore District","TA",1.4891,0.6962,0.8202
2021-06-30,"Grey District","TA",1.6783,0.7846,0.9944
2021-06-30,"Hamilton City","TA",1.166,0.5451,0.9483
2021-06-30,"Hastings District","TA",1.1475,0.5365,0.8827
2021-06-30,"Hauraki District","TA",1.1628,0.5436,0.8393
2021-06-30,"Horowhenua District","TA",1.0116,0.473,0.7832
2021-06-30,"Hurunui District","TA",1.7552,0.8206,0.9936
2021-06-30,"Invercargill City","TA",1.3821,0.6461,0.8701
2021-06-30,"Kaikoura District","TA",1.6405,0.7669,1.1388
2021-06-30,"Kaipara District","TA",1.1764,0.55,0.8298
2021-06-30,"Kapiti Coast District","TA",1.2105,0.5659,0.925
2021-06-30,"Kawerau District","TA",0.9603,0.4489,0.8136
2021-06-30,"Hutt City","TA",1.1774,0.5504,0.904
2021-06-30,"MacKenzie District","TA",1.2131,0.5671,1.1527
2021-06-30,"Manawatu District","TA",1.1329,0.5296,0.8128
2021-06-30,"Marlborough District","TA",1.4345,0.6707,0.867
2021-06-30,"Masterton District","TA",1.1768,0.5502,0.7974
2021-06-30,"Matamata Piako District","TA",1.1393,0.5326,0.833
2021-06-30,"Napier City","TA",1.1806,0.5519,0.8877
2021-06-30,"Nelson City","TA",1.4331,0.67,1.038
2021-06-30,"New Plymouth District","TA",1.4102,0.6593,0.9942
2021-06-30,"New Zealand","NZ",1.2773,0.5971,1.0221
2021-06-30,"Opotiki District","TA",1.3044,0.6098,0.7919
2021-06-30,"Otorohanga District","TA",1.1774,0.5505,0.8274
2021-06-30,"Palmerston North City","TA",1.1635,0.5439,0.9136
2021-06-30,"Porirua City","TA",1.2139,0.5675,0.9407
2021-06-30,"Queenstown Lakes District","TA",1.3501,0.6312,1.1283
2021-06-30,"Rangitikei District","TA",1.0316,0.4823,0.7515
2021-06-30,"Rotorua District","TA",1.2704,0.5939,0.7889
2021-06-30,"Ruapehu District","TA",1.1735,0.5486,0.8123
2021-06-30,"Selwyn District","TA",1.7287,0.8082,1.2268
2021-06-30,"South Taranaki District","TA",1.2659,0.5918,0.8456
2021-06-30,"South Waikato District","TA",0.9993,0.4672,0.707
2021-06-30,"South Wairarapa District","TA",1.1923,0.5574,0.8986
2021-06-30,"Southland District","TA",1.393,0.6512,0.9549
2021-06-30,"Stratford District","TA",1.2129,0.5671,0.8171
2021-06-30,"Tararua District","TA",0.9806,0.4584,0.727
2021-06-30,"Tasman District","TA",1.4571,0.6812,1.0208
2021-06-30,"Taupo District","TA",1.32,0.6171,0.8589
2021-06-30,"Tauranga City","TA",1.3109,0.6128,0.9216
2021-06-30,"Thames Coromandel District","TA",1.2759,0.5965,0.8386
2021-06-30,"Timaru District","TA",1.623,0.7588,0.9765
2021-06-30,"Upper Hutt City","TA",1.1857,0.5543,0.8854
2021-06-30,"Waikato District","TA",1.2575,0.5879,0.9237
2021-06-30,"Waimakariri District","TA",1.6627,0.7773,1.0901
2021-06-30,"Waimate District","TA",1.4329,0.6699,0.8193
2021-06-30,"Waipa District","TA",1.1544,0.5397,0.9163
2021-06-30,"Wairoa District","TA",1.3861,0.648,0.8076
2021-06-30,"Waitaki District","TA",1.448,0.6769,0.9299
2021-06-30,"Waitomo District","TA",1.1209,0.524,0.866
2021-06-30,"Wellington City","TA",1.2277,0.574,0.9864
2021-06-30,"Western Bay of Plenty District","TA",1.3795,0.6449,0.9332
2021-06-30,"Westland District","TA",1.7985,0.8408,0.9756
2021-06-30,"Whakatane District","TA",1.3118,0.6133,0.8717
2021-06-30,"Whanganui District","TA",1.0143,0.4742,0.718
2021-06-30,"Whangarei District","TA",1.3804,0.6454,0.8597
2021-06-30,"Auckland","Reg",1.24,0.5797,1.0645
2021-06-30,"Bay of Plenty","Reg",1.2672,0.5924,0.8782
2021-06-30,"Canterbury","Reg",1.685,0.7878,1.0948
2021-06-30,"Gisborne","Reg",1.2021,0.562,0.8732
2021-06-30,"Hawke's Bay","Reg",1.1791,0.5512,0.8777
2021-06-30,"Manawatu-Wanganui","Reg",1.0991,0.5139,0.8462
2021-06-30,"Marlborough","Reg",1.4345,0.6707,0.867
2021-06-30,"Nelson","Reg",1.4331,0.67,1.0376
2021-06-30,"Northland","Reg",1.3915,0.6505,0.868
2021-06-30,"Otago","Reg",1.1946,0.5585,1.112
2021-06-30,"Southland","Reg",1.3957,0.6525,0.8619
2021-06-30,"Taranaki","Reg",1.3553,0.6336,0.9571
2021-06-30,"Tasman","Reg",1.4568,0.6811,1.0212
2021-06-30,"Waikato","Reg",1.2173,0.5691,0.9362
2021-06-30,"Wellington","Reg",1.2173,0.5691,0.9704
2021-06-30,"West Coast","Reg",1.7045,0.7968,0.9596
2021-09-30,"Ashburton District","TA",1.4589,0.7823,1.0208
2021-09-30,"Buller District","TA",1.3032,0.6988,0.8571
2021-09-30,"Carterton District","TA",0.8311,0.4456,0.7613
2021-09-30,"Central Hawkes Bay District","TA",0.9818,0.5264,0.7227
2021-09-30,"Central Otago District","TA",1.1332,0.6076,0.892
2021-09-30,"Christchurch City","TA",1.3018,0.698,1.0674
2021-09-30,"Clutha District","TA",0.9666,0.5183,0.7886
2021-09-30,"Dunedin City","TA",1.0015,0.537,1.0642
2021-09-30,"Far North District","TA",1.26,0.6756,0.8861
2021-09-30,"Gisborne District","TA",1.0128,0.5431,0.8483
2021-09-30,"Gore District","TA",1.2548,0.6728,0.7609
2021-09-30,"Grey District","TA",1.4396,0.7719,0.9518
2021-09-30,"Hamilton City","TA",0.9685,0.5193,0.9436
2021-09-30,"Hastings District","TA",0.9412,0.5047,0.8993
2021-09-30,"Hauraki District","TA",1.0338,0.5544,0.8371
2021-09-30,"Horowhenua District","TA",0.8592,0.4607,0.7721
2021-09-30,"Hurunui District","TA",1.4024,0.752,0.8899
2021-09-30,"Invercargill City","TA",1.1471,0.6151,0.8454
2021-09-30,"Kaikoura District","TA",1.4319,0.7678,1.0684
2021-09-30,"Kaipara District","TA",0.9939,0.5329,0.8493
2021-09-30,"Kapiti Coast District","TA",1.0245,0.5493,0.925
2021-09-30,"Kawerau District","TA",0.8364,0.4485,0.766
2021-09-30,"Hutt City","TA",0.9872,0.5293,0.9146
2021-09-30,"MacKenzie District","TA",1.0946,0.5869,1.3162
2021-09-30,"Manawatu District","TA",0.9554,0.5123,0.8286
2021-09-30,"Marlborough District","TA",1.2131,0.6505,0.8673
2021-09-30,"Masterton District","TA",0.9844,0.5278,0.799
2021-09-30,"Matamata Piako District","TA",0.9565,0.5129,0.8483
2021-09-30,"Napier City","TA",0.9801,0.5255,0.8967
2021-09-30,"Nelson City","TA",1.1811,0.6333,1.04
2021-09-30,"New Plymouth District","TA",1.1942,0.6403,0.9714
2021-09-30,"New Zealand","NZ",1.065,0.5711,1.016
2021-09-30,"Opotiki District","TA",1.1486,0.6159,0.8335
2021-09-30,"Otorohanga District","TA",0.9776,0.5242,0.8061
2021-09-30,"Palmerston North City","TA",0.9882,0.5299,0.9031
2021-09-30,"Porirua City","TA",1.0069,0.5399,0.9211
2021-09-30,"Queenstown Lakes District","TA",1.0843,0.5814,1.0537
2021-09-30,"Rangitikei District","TA",0.8629,0.4627,0.7073
2021-09-30,"Rotorua District","TA",1.0032,0.5379,0.7584
2021-09-30,"Ruapehu District","TA",1.0221,0.548,0.8016
2021-09-30,"Selwyn District","TA",1.3519,0.7249,1.2464
2021-09-30,"South Taranaki District","TA",1.087,0.5829,0.8108
2021-09-30,"South Waikato District","TA",0.84,0.4504,0.6591
2021-09-30,"South Wairarapa District","TA",0.9816,0.5263,0.8876
2021-09-30,"Southland District","TA",1.1846,0.6352,0.9772
2021-09-30,"Stratford District","TA",1.0177,0.5457,0.8098
2021-09-30,"Tararua District","TA",0.8076,0.433,0.7385
2021-09-30,"Tasman District","TA",1.2432,0.6666,1.0226
2021-09-30,"Taupo District","TA",1.1034,0.5916,0.84
2021-09-30,"Tauranga City","TA",1.0801,0.5791,0.9222
2021-09-30,"Thames Coromandel District","TA",1.1129,0.5967,0.8234
2021-09-30,"Timaru District","TA",1.3549,0.7265,0.9778
2021-09-30,"Upper Hutt City","TA",0.9961,0.5341,0.8777
2021-09-30,"Waikato District","TA",1.0725,0.5751,0.919
2021-09-30,"Waimakariri District","TA",1.3102,0.7026,1.0629
2021-09-30,"Waimate District","TA",1.1508,0.6171,0.8656
2021-09-30,"Waipa District","TA",0.9833,0.5272,0.8999
2021-09-30,"Wairoa District","TA",1.1511,0.6172,0.719
2021-09-30,"Waitaki District","TA",1.1868,0.6363,0.9579
2021-09-30,"Waitomo District","TA",0.9375,0.5027,0.9014
2021-09-30,"Wellington City","TA",1.0512,0.5636,0.9908
2021-09-30,"Western Bay of Plenty District","TA",1.0824,0.5804,0.8986
2021-09-30,"Westland District","TA",1.4587,0.7822,1.0099
2021-09-30,"Whakatane District","TA",1.0514,0.5638,0.8819
2021-09-30,"Whanganui District","TA",0.8691,0.466,0.7166
2021-09-30,"Whangarei District","TA",1.1323,0.6072,0.8468
2021-09-30,"Auckland","Reg",1.0318,0.5533,1.0683
2021-09-30,"Bay of Plenty","Reg",1.0406,0.558,0.8681
2021-09-30,"Canterbury","Reg",1.3424,0.7198,1.0885
2021-09-30,"Gisborne","Reg",1.0128,0.5431,0.8483
2021-09-30,"Hawke's Bay","Reg",0.9713,0.5208,0.8869
2021-09-30,"Manawatu-Wanganui","Reg",0.9304,0.4989,0.8414
2021-09-30,"Marlborough","Reg",1.2131,0.6505,0.8673
2021-09-30,"Nelson","Reg",1.1811,0.6333,1.0399
2021-09-30,"Northland","Reg",1.1533,0.6184,0.8597
2021-09-30,"Otago","Reg",0.9885,0.53,1.065
2021-09-30,"Southland","Reg",1.1691,0.6269,0.8385
2021-09-30,"Taranaki","Reg",1.1421,0.6124,0.9328
2021-09-30,"Tasman","Reg",1.2427,0.6664,1.0222
2021-09-30,"Waikato","Reg",1.0221,0.548,0.9317
2021-09-30,"Wellington","Reg",1.0283,0.5514,0.9735
2021-09-30,"West Coast","Reg",1.4154,0.7589,0.9569
2021-12-31,"Ashburton District","TA",0.9896,0.7298,1.047
2021-12-31,"Buller District","TA",0.8841,0.652,0.8333
2021-12-31,"Carterton District","TA",0.621,0.458,0.759
2021-12-31,"Central Hawkes Bay District","TA",0.7161,0.5281,0.6941
2021-12-31,"Central Otago District","TA",0.7519,0.5545,0.8814
2021-12-31,"Christchurch City","TA",0.8874,0.6544,1.0323
2021-12-31,"Clutha District","TA",0.6682,0.4927,0.7929
2021-12-31,"Dunedin City","TA",0.725,0.5347,1.0257
2021-12-31,"Far North District","TA",0.851,0.6276,0.8713
2021-12-31,"Gisborne District","TA",0.7345,0.5416,0.8342
2021-12-31,"Gore District","TA",0.8776,0.6472,0.778
2021-12-31,"Grey District","TA",1.0322,0.7611,0.9475
2021-12-31,"Hamilton City","TA",0.6929,0.511,0.946
2021-12-31,"Hastings District","TA",0.6576,0.4849,0.9122
2021-12-31,"Hauraki District","TA",0.69,0.5088,0.8646
2021-12-31,"Horowhenua District","TA",0.6112,0.4507,0.7511
2021-12-31,"Hurunui District","TA",0.9222,0.6801,0.9498
2021-12-31,"Invercargill City","TA",0.8069,0.595,0.8493
2021-12-31,"Kaikoura District","TA",1.0108,0.7454,1.0296
2021-12-31,"Kaipara District","TA",0.6362,0.4692,0.8619
2021-12-31,"Kapiti Coast District","TA",0.7161,0.5281,0.9087
2021-12-31,"Kawerau District","TA",0.6195,0.4568,0.8712
2021-12-31,"Hutt City","TA",0.7116,0.5248,0.9089
2021-12-31,"MacKenzie District","TA",0.7396,0.5454,1.1551
2021-12-31,"Manawatu District","TA",0.6756,0.4982,0.8223
2021-12-31,"Marlborough District","TA",0.8555,0.6308,0.8751
2021-12-31,"Masterton District","TA",0.6973,0.5142,0.7984
2021-12-31,"Matamata Piako District","TA",0.6877,0.5072,0.8152
2021-12-31,"Napier City","TA",0.7018,0.5175,0.9002
2021-12-31,"Nelson City","TA",0.8506,0.6273,1.022
2021-12-31,"New Plymouth District","TA",0.801,0.5907,0.9521
2021-12-31,"New Zealand","NZ",0.7439,0.5486,1.0101
2021-12-31,"Opotiki District","TA",0.8379,0.6179,0.7398
2021-12-31,"Otorohanga District","TA",0.6642,0.4898,0.8106
2021-12-31,"Palmerston North City","TA",0.7117,0.5248,0.8924
2021-12-31,"Porirua City","TA",0.7168,0.5286,0.9162
2021-12-31,"Queenstown Lakes District","TA",0.7842,0.5783,1.0575
2021-12-31,"Rangitikei District","TA",0.5826,0.4297,0.725
2021-12-31,"Rotorua District","TA",0.7354,0.5423,0.7788
2021-12-31,"Ruapehu District","TA",0.6772,0.4994,0.7868
2021-12-31,"Selwyn District","TA",0.926,0.6829,1.1983
2021-12-31,"South Taranaki District","TA",0.7521,0.5546,0.7973
2021-12-31,"South Waikato District","TA",0.5615,0.4141,0.6765
2021-12-31,"South Wairarapa District","TA",0.7044,0.5194,0.8227
2021-12-31,"Southland District","TA",0.8398,0.6193,0.934
2021-12-31,"Stratford District","TA",0.7191,0.5303,0.7319
2021-12-31,"Tararua District","TA",0.6022,0.4441,0.7566
2021-12-31,"Tasman District","TA",0.8618,0.6355,1.004
2021-12-31,"Taupo District","TA",0.7738,0.5706,0.834
2021-12-31,"Tauranga City","TA",0.7632,0.5628,0.9171
2021-12-31,"Thames Coromandel District","TA",0.6989,0.5154,0.8314
2021-12-31,"Timaru District","TA",0.9439,0.6961,0.9157
2021-12-31,"Upper Hutt City","TA",0.6881,0.5074,0.8572
2021-12-31,"Waikato District","TA",0.6377,0.4702,0.9319
2021-12-31,"Waimakariri District","TA",0.8678,0.64,1.0463
2021-12-31,"Waimate District","TA",0.7994,0.5895,0.8489
2021-12-31,"Waipa District","TA",0.6507,0.4798,0.9046
2021-12-31,"Wairoa District","TA",0.6814,0.5025,0.6994
2021-12-31,"Waitaki District","TA",0.8254,0.6087,0.9367
2021-12-31,"Waitomo District","TA",0.666,0.4911,0.8501
2021-12-31,"Wellington City","TA",0.7504,0.5534,0.9616
2021-12-31,"Western Bay of Plenty District","TA",0.7499,0.553,0.8991
2021-12-31,"Westland District","TA",0.9914,0.7311,1.0141
2021-12-31,"Whakatane District","TA",0.7327,0.5404,0.8749
2021-12-31,"Whanganui District","TA",0.6126,0.4517,0.7016
2021-12-31,"Whangarei District","TA",0.7748,0.5714,0.8403
2021-12-31,"Auckland","Reg",0.7165,0.5284,1.0641
2021-12-31,"Bay of Plenty","Reg",0.7315,0.5394,0.8708
2021-12-31,"Canterbury","Reg",0.9131,0.6733,1.0547
2021-12-31,"Gisborne","Reg",0.7345,0.5416,0.8342
2021-12-31,"Hawke's Bay","Reg",0.6831,0.5037,0.8938
2021-12-31,"Manawatu-Wanganui","Reg",0.6599,0.4866,0.8363
2021-12-31,"Marlborough","Reg",0.8555,0.6308,0.8751
